duration,src_bytes,dst_bytes,packet_count,flow_rate,error_rate,label
0.33483344535239046,405.419384125607,114.79666201730475,207.2432027143236,308.0291244598566,0.1752816152584025,Attack
2.8400614700365727,989.7887900756617,790.2132866398397,25.617251969741734,6.616848789507406,0.05324519195011333,Normal
0.44228497656917976,339.54340821991855,135.62408822169022,219.2266163519466,307.9737300989032,0.21602357353672375,Attack
3.046436548156149,911.9292314525694,1425.1737502565297,22.423774764063534,27.425965530754596,0.022240700621850955,Normal
0.4369836144182153,198.4436911129706,10.0,220.1265261481309,259.90662243008967,0.26693778668685714,Attack
0.2836171262573734,177.4193250923958,80.57158897543985,226.49354389634166,395.1788385397683,0.19700793889948406,Attack
3.243800713771199,1071.4465812348367,708.1547512423697,22.20448538226435,27.86146514215953,0.05489130320710511,Normal
0.32322622097185416,224.34750771367703,93.45997031365222,232.04617432174078,346.9369836336489,0.29674617414682103,Attack
4.356240028570823,520.082526343464,1025.1724027165253,27.57274569071391,14.936957800921665,0.025902466722705655,Normal
0.7612144407743258,224.4957093172004,182.0714313861157,107.3362561968901,297.96141478567824,0.2462221113280158,Attack
2.1607824767773613,793.6114822521387,1057.1337379366023,20.555625764105066,31.697567509741095,0.04418705028910634,Normal
0.6011115706430016,137.4083982315398,140.24666953661628,109.48682829746912,249.62261108923548,0.22063252724501486,Attack
0.6103928518663655,115.95070144933086,88.38632486002636,176.25727026294211,259.7506135503536,0.21557754665380008,Attack
3.181866255058495,907.2041250826433,1528.9407701432651,25.57002999928714,18.493909319309548,0.053350196459728924,Normal
5.153182457511557,1167.792581873402,1535.2196447707383,11.538730447018514,27.95557900407126,0.038632632592751945,Normal
3.462103474263271,835.4292284099762,874.2524613344444,35.843542408843966,19.189754250387736,0.045667174210480624,Normal
3.1867667644770785,1043.7994074456074,1272.3965804750344,7.583479628457162,21.109161469680675,0.02232250517338434,Normal
3.099651365087641,783.9654133517519,1414.6143946323732,25.58144419463473,14.118391721894028,0.03299195915037576,Normal
0.6105810457198964,20.0,10.0,202.58551051653023,477.0842266835053,0.21881777209531017,Attack
0.5064286293929122,236.02260370774286,16.743735184797785,210.90483317265097,303.62342131821697,0.22393225424483465,Attack
1.5924883052821788,1203.8439223673604,897.4335947771376,24.48249115973985,26.58226224667202,0.0036206300339497836,Normal
0.35600209335561217,289.31883472072514,83.7571036750727,153.36557701456084,374.2109681539911,0.15608537785437948,Attack
0.7618888202805296,149.58713263483364,168.45472913814257,157.33249484267458,343.9737581870341,0.13292938173964666,Attack
0.526791676116047,134.81114174686192,138.8798030896136,193.60453051567237,445.3483765771029,0.12420051548310965,Attack
0.586470542840068,74.34346640545645,45.612566232316595,102.64813141707688,455.38504152839005,0.1580365129771208,Attack
2.765412866624853,886.6221189744982,1445.3668974075085,29.638858282361056,20.57823172307431,0.03136144538497242,Normal
0.6753428372772232,127.56974657923332,87.36875655986816,159.38383545712261,409.4670509434502,0.16072018651314432,Attack
2.910264305712773,938.9011165008621,1566.9249201285975,20.134187940441926,14.75449824430845,0.05736158700977202,Normal
3.2715788371953733,759.96680110834,1076.1006533569698,27.05759176284742,19.08287331594886,0.03594924106235633,Normal
2.708306250206723,544.3018587003986,1052.5091443103859,25.27552809364673,26.417027668944954,0.03029017998525308,Normal
3.0557249122886945,816.9638776318508,1067.0867936614554,12.657587878322833,28.768559259819188,0.013782121275995003,Normal
4.846636996047666,955.3929724640127,1297.2171084664683,21.70223403980424,33.98509655296668,0.03985767943703739,Normal
3.3269273737641627,873.3894830416573,1110.097005597964,27.566285807461473,26.471354155141753,0.023118720865915467,Normal
3.746253566027221,518.3081327725487,860.9791982878926,13.745479924019694,10.77206059212173,0.0,Normal
0.8097278590048074,234.29263773213427,65.13178860419146,175.16796217154797,467.893045517324,0.20333926495101856,Attack
2.937320902726828,877.2082531497409,925.1424253556272,21.178835339167957,16.040276157055416,0.02116302145518352,Normal
0.5406718919997535,195.1170164066297,61.56167949807397,202.45997280595236,266.24661516280077,0.10507129973858537,Attack
0.4517138870550014,20.0,95.5813356236802,149.7422887053074,240.11436908140485,0.1941393086184821,Attack
0.232686299937016,255.87238369444853,117.95275467401834,132.0442785981195,348.71340669925274,0.07937810211281573,Attack
1.4806300340459866,1106.9172481183232,824.2819666760643,27.94095872167769,21.870784206316788,0.013646352067897324,Normal
3.5868570938002704,1208.357883075274,1206.739767843614,23.884822394694126,22.46141322720891,0.043783289141486714,Normal
0.27378655289948245,214.19799138740052,84.99356065859,169.44394366713655,279.76722799695847,0.1680745488054834,Attack
3.917861947054776,1008.3822404022312,1653.3464790742041,27.385267727924205,21.685347721624886,0.019228526534067515,Normal
3.248220586300336,973.276401815786,1012.2968137511363,14.651938998367234,29.544903566808223,0.01552070539064425,Normal
0.5436777975088348,317.6533253787765,122.29194376146233,277.03573342781846,281.6380004294573,0.18419258255877136,Attack
2.5544974785992283,842.1636679916819,1184.2786648267593,19.639078396366138,19.498814223025427,0.018062104305360573,Normal
2.136009230320184,1038.8263021426276,1573.403874221036,24.51196822515693,22.12493594538027,0.0,Normal
4.108703580582908,796.3869322804302,1314.8966954222785,31.796895908129706,25.087742005693904,0.022984435887968915,Normal
3.361395605508414,788.269855280204,1489.6192453773513,14.845356027626407,24.576050226403783,0.006421530174033491,Normal
0.3425651860026007,162.45925535160382,10.0,115.80078551353438,410.7711759856845,0.07311054162787053,Attack
0.8080882479553346,208.7973547129169,124.00318089520519,111.34519158209211,285.21642453022264,0.11218607558121366,Attack
2.3466707674262883,607.5066922353395,800.905912278303,19.13475042312003,37.5697851372224,0.0,Normal
0.44543109073197384,154.19748169854435,12.224720564768617,172.19050120973756,356.4517528070876,0.11510515420636691,Attack
3.9540017634932023,620.3981836077006,1464.6999186970227,38.3377928924091,26.382750239166132,0.026494109401919742,Normal
5.16325472330546,835.7357736909266,1577.1447650587718,19.105838912419024,13.411720234993204,0.011972486402056507,Normal
0.4213819598597077,185.94465144975683,176.00458704955506,127.56591000156202,331.47431496298594,0.14295538197930782,Attack
0.37901864721436507,269.8953071717421,64.74447399170197,166.51379268301997,449.7498998228041,0.22783785203553275,Attack
0.6994118712907282,303.1653774575175,217.28120809482203,185.5758067434482,430.2379467140331,0.11222434608817214,Attack
0.15416342209931594,272.97729370341955,99.90856205779498,170.2799360292099,378.94106761343176,0.19583417451453866,Attack
4.532738913002578,944.8228749002722,794.1989142469397,11.501245223114317,13.403101996521912,0.032282029844530394,Normal
0.023852178895300558,327.4440227848903,70.27481520254963,157.15376422246302,243.74739961959264,0.14030137233128334,Attack
3.935678393147461,1049.57772453699,1228.6032598323925,34.53365997685652,26.89149220506244,0.03719477950253577,Normal
0.538530306529605,149.53662577107656,134.64076051504614,157.05477212104654,355.8344586218358,0.22953001318327537,Attack
0.49193321795719125,286.52897561352495,73.95157243844521,154.0109581191354,440.4917792619957,0.2462841007376912,Attack
0.9182188545464954,164.7912252546119,69.29282343764076,100.08079888671483,305.70344923492036,0.20335580548553855,Attack
0.5952480706775332,206.97042694292801,106.07305320997729,191.29279593204194,423.60057199507344,0.07140140673750003,Attack
3.8773622905756713,929.0445717787396,1228.0117122829954,20.61439761466582,20.554958421264555,0.030818494974578454,Normal
0.347682426992756,221.72079375284008,111.89147703791679,224.06668849291333,312.3900097957224,0.10989851016054666,Attack
2.9734861245507833,854.3582182949307,1151.1621281783118,22.73488882604986,13.781028121232747,0.08078763245565723,Normal
0.21860450757920225,246.1078032296435,50.76831564910223,233.78298351801374,396.97684628648784,0.0839204022738174,Attack
